Area,Build year,Building type,Equipment,Floor,Heating system,No. of floors,Number of rooms,Renovation year,price,city,region,street
40.3,2020,Brick,Partial decoration,4,Central thermostat,7,2,0,57825,Klaipėda,Baltija,Baltijos pr.
45,2018,Brick,Fully equipped,2,Central thermostat,4,2,0,89900,Klaipėda,Tauralaukis,Tauralaukio g.
97.39,2020,Brick,Partial decoration,3,Central thermostat,3,4,0,180000,Klaipėda,Centras,Birutės g.
97.39,2019,Brick,Partial decoration,3,Central thermostat,3,5,0,170000,Klaipėda,Centras,Birutės g.
54.4,2020,Brick,Partial decoration,7,Central thermostat,7,2,0,82690,Klaipėda,Baltija,Baltijos pr.
117,1995,Brick,Fully equipped,3,Central,6,4,0,165000,Vilnius,Antakalnis,Nemenčinės pl.
75.96,2021,Brick,Partial decoration,3,Gas,4,3,0,103990,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
76,2021,Brick,Partial decoration,3,Gas,4,3,0,103990,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,79000,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,77500,Vilnius,Pavilnys,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,3,0,76500,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,3,0,76500,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,3,0,76500,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,3,0,76500,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,77500,Vilnius,Pavilnys,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,82000,Vilnius,Kalnėnai,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,84000,Vilnius,Pavilnys,Juodasis kel.
73.62,2021,Brick,Partial decoration,1,Gas,1,4,0,83000,Vilnius,Pavilnys,Juodasis kel.
76.13,2021,Brick,Partial decoration,2,Gas,4,3,0,104233,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
76.15,2021,Brick,Partial decoration,2,Gas,4,3,0,104152,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
41.45,1997,Brick,Fully equipped,5,Central,6,2,0,42000,Trakų r. sav.,Lentvario m.,Pakalnės g.
87.12,2021,Brick,Partial decoration,1,Gas,4,4,0,119205,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
78.12,1979,Block house,Fully equipped,3,Central,5,4,0,63000,Klaipėda,Vingis,Šiaulių g.
69.99,1992,Block house,Fully equipped,6,Central,9,3,0,86500,Vilnius,Pilaitė,I. Kanto al.
46,2021,Brick,Partial decoration,4,Central thermostat,4,2,0,80500,Klaipėda,Senamiestis,Tilžės g.
29.01,2021,Brick,Partial decoration,3,Central thermostat,4,1,0,50770,Klaipėda,Senamiestis,Tilžės g.
32.4,1973,Block house,Other,8,Central,9,1,0,56500,Vilnius,Karoliniškės,Sausio 13-osios g.
34.14,2021,Brick,Partial decoration,3,Central thermostat,4,2,0,59750,Klaipėda,Senamiestis,Tilžės g.
29.11,2021,Brick,Partial decoration,2,Central thermostat,4,1,0,50950,Klaipėda,Senamiestis,Tilžės g.
29.28,2021,Brick,Partial decoration,2,Central thermostat,4,1,0,51240,Klaipėda,Senamiestis,Tilžės g.
31.86,1892,Brick,Other,2,Solid fuel,3,2,0,66500,Vilnius,Senamiestis,Žemaitijos g.
30.19,2021,Brick,Partial decoration,2,Central thermostat,4,1,0,52830,Klaipėda,Senamiestis,Tilžės g.
96.53,1979,Brick,Fully equipped,2,"Central, solid fuel",2,4,0,16000,Švenčionių r. sav.,None,Naujo Strūnaičio k.
49.06,1940,Wooden house,Other,1,Solid fuel,1,2,0,31020,Vilnius,Rasos,Subačiaus g.
18,1970,Brick,Fully equipped,3,Central,5,1,0,9500,Klaipėda,Rumpiškės,Rumpiškės g.
18,1963,Brick,Fully equipped,3,Central,5,1,0,8999,Klaipėda,Centras,Rumpiškės g.
18,1111,Brick,Fully equipped,3,Central,5,1,0,9500,Klaipėda,Rumpiškės,Rumpiškės g.
69.14,2009,Brick,Fully equipped,4,Gas,4,3,0,105000,Kauno r. sav.,Jonučių II k.,Versmės g.
71.82,2021,Brick,Partial decoration,5,Central thermostat,9,3,0,89000,Vilnius,Justiniškės,Rygos g.
70.46,2020,Brick,Partial decoration,5,Central thermostat,6,3,0,140000,Vilnius,Šnipiškės,Kernavės g.
70.46,2020,Brick,Partial decoration,5,Central thermostat,6,3,0,140000,Vilnius,Šnipiškės,Kernavės g.
71.82,2021,Brick,Partial decoration,5,Central thermostat,9,3,0,89000,Vilnius,Justiniškės,Rygos g.
70.46,2020,Brick,Partial decoration,5,Central thermostat,6,3,0,140000,Vilnius,Šnipiškės,Kernavės g.
70.46,2020,Brick,Partial decoration,5,Central thermostat,6,3,0,140000,Vilnius,Šnipiškės,Kernavės g.
82.26,2020,Brick,Partial decoration,3,Central thermostat,6,4,0,152000,Vilnius,Šnipiškės,Kernavės g.
47,1956,Block house,Fully equipped,2,Central,5,2,0,56000,Klaipėda,Naujakiemis,Šiaulių g.
66.67,1940,Wooden house,Not equipped,1,Gas,2,3,0,146000,Vilnius,Žvėrynas,Malonioji g.
47,2021,Brick,Partial decoration,2,Geothermal,3,2,0,139963,Vilnius,Užupis,Kreivasis skg.
18,1958,Brick,Fully equipped,3,Central,3,1,0,7500,Klaipėda,Žvejybos uostas,Minijos g.
61,1966,Block house,Fully equipped,4,Central,5,3,0,41900,Šiauliai,Žaliūkiai,Rasos g.
63,1974,Block house,Fully equipped,5,Central,9,3,0,54900,Šiauliai,Lieporiai,Krymo g.
49,2021,Brick,Fully equipped,1,Central thermostat,3,2,0,53900,Panevėžys,Centras,Parko g.
75.12,2020,Brick,Fully equipped,3,Central thermostat,3,3,0,74369,Panevėžys,Centras,Parko g.
39.05,2021,Brick,Partial decoration,1,Central thermostat,4,2,0,66385,Birštono m.,None,S. Dariaus ir S. Girėno g.
34,1968,Brick,Fully equipped,4,Central,5,2,2018,37000,Tauragės m.,None,Bažnyčių g.
72,1972,Brick,Fully equipped,5,Central,5,4,0,34500,Marijampolės m.,Degučiai,R. Juknevičiaus g.
61.6,1998,Brick,Fully equipped,2,Gas,3,3,0,129000,Palanga,None,Mėtų skg.
42.07,1963,Brick,Fully equipped,1,Central,4,2,0,60000,Klaipėda,Mažasis kaimelis,Kretingos g.
67.09,1975,Block house,Fully equipped,4,Central,5,3,0,46000,Klaipėda,Žvejybos uostas,Sulupės g.
34.12,1986,Brick,Fully equipped,2,Central thermostat,12,1,0,47500,Klaipėda,Miškas,Kretingos g.
32.5,1940,Brick,Fully equipped,2,Gas,3,1,0,107000,Vilnius,Senamiestis,Subačiaus g.
32.5,1940,Brick,Fully equipped,2,Gas,3,2,0,107000,Vilnius,Senamiestis,Subačiaus g.
47.37,1982,Block house,Fully equipped,1,Central,9,2,0,47000,Klaipėda,Vingis,Smiltelės g.
72,2020,Brick,Partial decoration,3,Central thermostat,4,3,0,92500,Kaunas,Dainava,V. Krėvės pr.
62,1980,Brick,Fully equipped,2,Gas,2,3,0,45000,Klaipėdos r. sav.,None,Kvietinių k.
51.25,2020,Brick,Partial decoration,4,Central thermostat,5,2,0,83000,Vilnius,Pilaitė,Bitėnų g.
23.85,1991,Brick,Fully equipped,3,Electric,4,1,2008,47700,Palanga,Šventoji,Mokyklos g.
65,2019,Brick,Partial decoration,2,Central thermostat,5,3,0,117000,Vilnius,Burbiškės,Eišiškių pl.
26,1970,Brick,Fully equipped,3,Central,5,1,0,30500,Klaipėda,Baltija,Baltijos pr.
64.28,2019,Brick,Partial decoration,2,Gas,2,4,0,64000,Kaunas,Romainiai,Romainių g.
64,2019,Brick,Partial decoration,2,Gas,2,4,0,64000,Kaunas,Romainiai,Romainių g.
70.43,1971,Brick,Fully equipped,5,Central,5,4,0,35000,Kėdainių m.,None,Liepų al.
46.83,1940,Brick,Other,1,Solid fuel,3,3,0,86100,Vilnius,Naujamiestis,Naugarduko g.
33.52,1940,Brick,Other,2,Solid fuel,2,1,0,39100,Vilnius,Naujamiestis,Naugarduko g.
93.68,2000,Brick,Fully equipped,1,Central thermostat,5,4,0,127000,Klaipėda,Žardininkai,Statybininkų pr.
50.25,2020,Block house,Partial decoration,3,Central thermostat,4,2,0,65000,Vilnius,Antakalnis,Duburio g.
50,2020,Brick,Partial decoration,9,Central thermostat,9,2,0,119500,Kaunas,Žaliakalnis,Radvilėnų pl.
69.61,2020,Brick,Partial decoration,3,Central thermostat,9,3,0,138500,Kaunas,Žaliakalnis,Radvilėnų pl.
38,2020,Brick,Partial decoration,8,Central thermostat,9,2,0,99500,Kaunas,Žaliakalnis,Radvilėnų pl.
51,1968,Brick,Fully equipped,5,Central,5,2,0,72500,Klaipėda,Centras,Taikos pr.
44.32,2020,Brick,Fully equipped,3,Geothermal,3,2,0,178400,Vilnius,Užupis,Kreivasis skg.
44.7,2016,Brick,Fully equipped,1,Gas,4,2,0,89000,Kaunas,Dainava,Pasimatymo aklg.
62,1973,Block house,Fully equipped,2,Central,5,3,0,70000,Kaunas,Dainava,Partizanų g.
62,1973,Block house,Fully equipped,2,Central,5,3,0,70000,Kaunas,Dainava,Partizanų g.
42.66,2020,Brick,Fully equipped,2,Central thermostat,6,2,0,129000,Vilnius,Naujamiestis,Gerosios Vilties g.
112,2016,Brick,Partial decoration,2,Gas,3,4,0,345000,Vilnius,Užupis,Kreivasis skg.
68,1981,Block house,Fully equipped,9,Central,12,4,0,65000,Kaunas,Eiguliai,Šiaurės pr.
61,2019,Brick,Fully equipped,1,Gas,4,3,0,119990,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
46.58,1954,Brick,Fully equipped,2,Gas,2,2,0,37800,Ukmergės m.,None,Kauno g.
33.48,1965,Brick,Fully equipped,4,Central,4,2,0,11500,Šiauliai,Centras,J. Basanavičiaus g.
125,2010,Monolithic,Fully equipped,5,Central thermostat,8,3,0,258000,Palanga,None,Mokyklos g.
52.44,2021,Brick,Partial decoration,2,Central thermostat,5,3,0,92000,Vilnius,Pilaitė,Bitėnų g.
43,1960,Brick,Fully equipped,4,Central,4,2,0,42000,Klaipėda,Sportininkai,Sportininkų g.
43,1977,Brick,Fully equipped,4,Central,4,2,0,42990,Klaipėda,Sportininkai,Sportininkų g.
182,2020,Brick,Partial decoration,2,Central thermostat,4,4,0,821025,Vilnius,Senamiestis,J. Basanavičiaus g.
169,1993,Brick,Fully equipped,4,Central thermostat,4,4,0,330000,Vilnius,Žvėrynas,Sėlių g.
32.7,1974,Block house,Fully equipped,1,Central,9,1,0,54000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.
62,1992,Block house,Fully equipped,4,Central,5,2,0,62000,Klaipėda,Varpai,Varpų g.
64,1977,Block house,Fully equipped,3,Central,9,3,0,59700,Klaipėda,Žardininkai,Žardininkų g.
60.5,1940,Carcass house,Fully equipped,2,Gas,2,3,0,28700,Panevėžys,Žemaičiai,Dzūkų g.
50.25,1985,Block house,Fully equipped,5,Central,5,2,0,43500,Panevėžys,Kniaudiškiai,Molainių g.
52.28,2009,Brick,Fully equipped,6,Central thermostat,8,2,0,86000,Vilnius,Pašilaičiai,Perkūnkiemio g.
86.85,1990,Block house,Fully equipped,2,Central,5,4,0,77900,Panevėžys,Kniaudiškiai,Molainių g.
30,1960,Brick,Fully equipped,2,"Solid fuel, other",2,1,0,20999,Šiauliai,Medelynas,Raguvos tak.
70,2019,Brick,Fully equipped,2,Geothermal,2,3,0,69950,Kaunas,Sargėnai,Vandžiogalos pl.
18.11,1940,Brick,Not equipped,5,Other,5,1,0,29000,Vilnius,Senamiestis,A. Goštauto g.
59,1960,Brick,Fully equipped,2,Central thermostat,3,3,0,59500,Klaipėda,Žvejybos uostas,Minijos g.
38.85,2020,Brick,Fully equipped,0,Gas,3,2,0,84200,Vilnius,Šeškinė,Šeškinės Sodų g.
81,2000,Brick,Fully equipped,4,"Other, gas",4,3,0,169000,Vilnius,Žvėrynas,Lūšių g.
46,1930,Brick,Fully equipped,3,Central,4,2,0,96500,Klaipėda,Senamiestis,Turgaus g.
79.04,1956,Brick,Fully equipped,1,Central,4,3,0,249900,Vilnius,Senamiestis,A. Stulginskio g.
62,2021,Brick,Partial decoration,2,"Geothermal, aerothermal, sunbatteries",3,3,0,77000,Kaunas,Romainiai,Rimties skg.
62,2021,Brick,Partial decoration,2,"Geothermal, aerothermal, sunbatteries",3,3,0,77000,Kaunas,Vilijampolė,Rimties skg.
62,2021,Brick,Partial decoration,2,"Geothermal, sunbatteries",3,3,0,77000,Kaunas,Žemutiniai Kaniūkai,Rimties skg.
62,2021,Brick,Partial decoration,2,Geothermal,3,3,0,77000,Kaunas,Aukštutiniai Kaniūkai,Rimties skg.
25.5,1940,Brick,Fully equipped,3,Central,5,1,0,63000,Vilnius,Senamiestis,Subačiaus g.
58.32,1977,Brick,Fully equipped,3,Central,5,3,0,33000,Anykščių m.,None,Statybininkų g.
48,1968,Block house,Fully equipped,4,Central,5,3,0,39900,Šiauliai,Lieporiai,S. Dariaus ir S. Girėno g.
50.1,2019,Brick,Partial decoration,1,Geothermal,4,2,0,118900,Vilnius,Antakalnis,V. Grybo g.
52.46,2019,Brick,Partial decoration,1,Other,4,2,0,123500,Vilnius,Antakalnis,Bistryčios g.
45.2,2007,Brick,Fully equipped,3,Central thermostat,3,2,0,105000,Vilnius,Santariškės,Santariškių g.
36.61,1963,Brick,Fully equipped,3,Central,5,2,0,41900,Šiauliai,Centras,Ežero g.
21,1962,Brick,Fully equipped,3,Central,4,1,0,19900,Vilnius,Lazdynai,Šiltnamių g.
68,2011,Monolithic,Fully equipped,22,Central thermostat,25,2,0,95000,Klaipėda,Alksnynė,Taikos pr.
51.62,2020,Brick,Partial decoration,2,Central thermostat,6,3,0,115000,Vilnius,Šnipiškės,Kernavės g.
30,1974,Block house,Fully equipped,2,Central,5,1,0,38000,Kaunas,Dainava,V. Krėvės pr.
77,2019,Monolithic,Partial decoration,9,Central thermostat,9,4,0,185000,Vilnius,Šnipiškės,Linkmenų g.
74,1995,Brick,Partial decoration,2,Gas,3,3,0,79000,Kaunas,Žaliakalnis,J. Žemgulio g.
81,1987,Block house,Fully equipped,5,Central,5,4,0,39899,Kėdainių m.,None,Respublikos g.
81,1987,Block house,Fully equipped,5,Central,5,4,0,39999,Kėdainių m.,None,Respublikos g.
65.16,1991,Brick,Fully equipped,1,Central,5,3,0,62900,Panevėžio r. sav.,Dembavos k.,Melioratorių g.
70,1997,Brick,Fully equipped,1,Central,5,3,0,73500,Vilniaus r. sav.,Vaidotų k.,Šaltinio g.
68.82,2018,Monolithic,Partial decoration,9,Central thermostat,9,3,0,94283,Kaunas,Dainava,Pramonės pr.
23,2020,Brick,Fully equipped,2,Aerothermal,4,1,0,39800,Palanga,None,Mokyklos g.
91.45,2020,Monolithic,Partial decoration,8,Central thermostat,8,4,0,159000,Vilnius,Pilaitė,Karaliaučiaus g.
59.06,2020,Monolithic,Partial decoration,1,Central thermostat,8,3,0,90000,Vilnius,Pilaitė,Karaliaučiaus g.
63.23,1994,Brick,Fully equipped,1,Electric,4,3,0,73900,Palanga,None,Vasaros g.
63.23,1994,Brick,Fully equipped,1,"Electric, solid fuel",4,3,0,73900,Palanga,Palanga,Vasaros g.
63.23,1994,Brick,Fully equipped,1,Electric,4,3,0,73900,Palanga,None,Vasaros g.
18,1978,Block house,Partial decoration,4,Central,5,1,0,18000,Klaipėda,Centras,Taikos pr.
60.56,2020,Monolithic,Partial decoration,5,Central thermostat,8,3,0,95000,Vilnius,Pilaitė,Gilužio g.
50.29,1965,Brick,Fully equipped,2,Central,2,3,0,50000,Klaipėda,Tauralaukis,Klaipėdos g.
48.97,1987,Brick,Fully equipped,2,Central,2,3,0,18900,Kėdainių r. sav.,Gudžiūnų mstl.,Tujų g.
49.7,1980,Block house,Fully equipped,4,Central,5,2,0,37900,Panevėžys,Centras,Liepų al.
43.46,1966,Brick,Not equipped,2,Solid fuel,2,2,0,4500,Jonavos r. sav.,Bukonių k.,Ukmergės g.
43.46,1966,Brick,Not equipped,2,Solid fuel,2,2,0,4500,Jonavos r. sav.,Bukonių k.,Ukmergės g.
79.88,1982,Brick,Partial decoration,1,Central,5,4,0,36900,Kėdainių m.,None,Sodų g.
79.88,1982,Brick,Partial decoration,1,Central,5,4,0,36900,Kėdainių m.,None,Sodų g.
43.23,2021,Brick,Partial decoration,4,Gas,4,2,0,60522,Kaunas,Žemieji Šančiai,Vokiečių g.
19,1970,Brick,Fully equipped,4,Central,5,1,0,27500,Vilnius,Naujamiestis,Naugarduko g.
71.75,1982,Monolithic,Fully equipped,14,Central,16,3,0,76900,Vilnius,Lazdynai,Architektų g.
71.79,2020,Brick,Fully equipped,2,Central thermostat,4,3,0,110420,Kaunas,Dainava,V. Krėvės pr.
85,2020,Brick,Partial decoration,1,Gas,2,4,0,76900,Kauno r. sav.,Ireniškių k.,Ireniškių g.
26.36,2020,Brick,Partial decoration,5,Central thermostat,5,1,0,51900,Vilnius,Baltupiai,Didlaukio g.
77.86,1979,Brick,Fully equipped,5,Central,5,4,0,65000,Utenos m.,Aukštakalnis,Taikos g.
83.87,2012,Brick,Fully equipped,2,Gas,2,3,0,99000,Vilniaus r. sav.,Skaidiškių k.,Miško g.
17,1958,Brick,Fully equipped,3,Central,4,1,0,10500,Klaipėda,Žvejybos uostas,Minijos g.
17.32,1958,Brick,Fully equipped,3,Central,4,1,0,10500,Klaipėda,Žvejybos uostas,Minijos g.
85.05,1965,Brick,Fully equipped,2,Gas,3,4,0,199000,Kaunas,Senamiestis,Vilniaus g.
57.69,2007,Brick,Fully equipped,1,Central thermostat,4,2,0,99000,Šiaulių r. sav.,Ginkūnų k.,Žeimių g.
52.68,2021,Brick,Partial decoration,3,Central thermostat,5,2,0,82000,Vilnius,Pilaitė,Bitėnų g.
58,1972,Brick,Fully equipped,5,Central,5,3,0,49000,Kaunas,Vilijampolė,Raudondvario pl.
26.21,2019,Brick,Fully equipped,2,Gas,3,1,0,54900,Vilnius,Antakalnis,Taurijos g.
70,1970,Brick,Fully equipped,3,Central thermostat,5,3,2017,57000,Kaunas,Sargėnai,Vandžiogalos pl.
129.86,1940,Brick,Fully equipped,3,Gas,4,3,0,570000,Vilnius,Senamiestis,S. Skapo g.
33.72,1940,Brick,Fully equipped,3,"Central thermostat, electric, other",3,2,0,104000,Vilnius,Senamiestis,Maironio g.
41.1,1968,Wooden house,Fully equipped,2,Solid fuel,2,2,0,17500,Šiaulių r. sav.,Kuršėnų m.,Sodo g.
42.4,1962,Brick,Partial decoration,4,Central,4,2,0,42000,Panevėžys,Centras,Ukmergės g.
27,2020,Brick,Fully equipped,3,Aerothermal,4,1,0,43800,Palanga,None,Mokyklos g.
44.17,1968,Brick,Fully equipped,1,Central,5,2,0,39999,Šiauliai,Centras,Žemaitės g.
37,2020,Brick,Fully equipped,2,Aerothermal,4,2,0,59800,Palanga,None,Mokyklos g.
24,2020,Brick,Fully equipped,1,Aerothermal,4,1,0,39800,Palanga,None,Mokyklos g.
76,1985,Block house,Fully equipped,3,Central,5,4,0,74900,Klaipėdos r. sav.,Gargždų m.,P. Cvirkos g.
46,2021,Brick,Fully equipped,4,Aerothermal,4,3,0,75500,Palanga,None,Mokyklos g.
33.96,1940,Wooden house,Fully equipped,1,Gas,2,1,2015,99900,Vilnius,Žvėrynas,D. Poškos g.
33.96,1940,Wooden house,Fully equipped,1,Gas,2,2,0,99900,Vilnius,Žvėrynas,D. Poškos g.
68.81,2016,Brick,Fully equipped,1,Geothermal,4,3,0,134000,Vilnius,Saulėtekis,Pylimėlių g.
68.81,2016,Brick,Fully equipped,1,Geothermal,4,3,0,134000,Vilnius,Antakalnis,Pylimėlių g.
50,1979,Block house,Fully equipped,7,Central,9,2,0,50000,Klaipėda,Šauliai,I. Simonaitytės g.
30.83,1995,Brick,Other,1,Central,3,2,2019,24999,Vilnius,Lazdynėliai,Pakalnučių g.
88,1988,Block house,Fully equipped,7,Central,9,4,0,65000,Klaipėda,Bandužiai,Bandužių g.
90,1990,Block house,Fully equipped,7,Central,9,4,0,64999,Klaipėda,Bandužiai,Bandužių g.
90,1990,Block house,Fully equipped,7,Central,9,4,0,64999,Klaipėda,Bandužiai,Bandužių g.
48,1988,Brick,Fully equipped,1,Gas,2,2,0,44999,Kretingos m.,None,Palangos g.
94.59,2007,Brick,Fully equipped,3,Gas,3,3,0,205000,Klaipėda,Melnragė,Otų g.
51,1982,Block house,Fully equipped,4,Central,5,2,0,56000,Klaipėda,Laukininkai,Laukininkų g.
40.72,1987,Brick,Fully equipped,4,Central,4,2,0,47000,Vilnius,Naujoji Vilnia,Linksmoji g.
50,1977,Block house,Fully equipped,5,Central,9,2,0,44000,Klaipėda,Vingis,Šiaulių g.
50,1977,Block house,Partial decoration,5,Central,9,2,0,44500,Klaipėda,Vingis,Šiaulių g.
61.81,2006,Monolithic,Fully equipped,11,Central thermostat,21,2,0,145000,Klaipėda,Centras,Naujojo Sodo g.
62,1953,Brick,Fully equipped,3,Gas,3,3,0,88000,Klaipėda,Centras,Pievų Tako g.
105,2009,Brick,Partial decoration,2,Central thermostat,5,4,0,162000,Klaipėda,Centras,Pievų Tako g.
25.41,2021,Brick,Partial decoration,6,Central,8,1,0,68400,Vilnius,Naujamiestis,Algirdo g.
32.57,1985,Block house,Fully equipped,4,Central,5,1,0,29999,Šiauliai,Dainiai,Dainų g.
3,1971,Block house,Not equipped,4,Central,5,3,0,50500,Klaipėda,Debrecenas,Debreceno g.
57.87,2021,Brick,Partial decoration,2,Central thermostat,4,3,0,133101,Kaunas,Žaliakalnis,Lietuvių g.
69.06,2020,Brick,Partial decoration,1,Central,2,3,0,115000,Vilnius,Antakalnis,Rokantiškių Sodų 16-oji g.
54.26,2019,Brick,Fully equipped,1,Central thermostat,4,3,0,179500,Vilnius,Senamiestis,Rinktinės g.
54.26,2019,Brick,Fully equipped,1,Central thermostat,4,3,0,179500,Vilnius,Šnipiškės,Rinktinės g.
50,1900,Brick,Fully equipped,0,"Electric, other",3,1,0,39000,Kaunas,Senamiestis,Jonavos g.
46.19,2007,Brick,Fully equipped,3,Central thermostat,4,2,0,76000,Klaipėda,Vėtrungė,Birutės g.
50.19,1975,Block house,Fully equipped,4,Central,5,2,0,42900,Šiauliai,Lieporiai,Krymo g.
67.38,1974,Block house,Fully equipped,5,Central,5,3,2008,28999,Radviliškio m.,None,Laisvės al.
40,1973,Block house,Fully equipped,3,Central,5,2,0,39000,Klaipėda,Vėtrungė,Taikos pr.
64.1,1994,Monolithic,Fully equipped,1,Central,9,3,0,92900,Vilnius,Pašilaičiai,Pašilaičių g.
28.22,1966,Brick,Fully equipped,3,Electric,4,1,0,49900,Kaunas,Centras,Laisvės al.
67,1980,Block house,Fully equipped,3,Central,5,3,2018,87000,Vilnius,Justiniškės,Taikos g.
75.5,2021,Brick,Partial decoration,1,Central thermostat,6,4,0,140000,Vilnius,Šnipiškės,Kernavės g.
47.8,2021,Brick,Partial decoration,1,Central thermostat,7,2,0,98000,Vilnius,Šnipiškės,Kernavės g.
79,2002,Brick,Fully equipped,1,Central thermostat,4,2,0,153000,Vilnius,Valakampiai,Svajonių g.
79,2002,Brick,Fully equipped,1,Central thermostat,4,3,0,153000,Vilnius,Antakalnis,Svajonių g.
76,2010,Brick,Fully equipped,2,Gas,2,3,0,88000,Kaunas,Romainiai,Šilagirio g.
57.14,2021,Brick,Partial decoration,2,Central thermostat,9,3,0,112200,Vilnius,Verkiai,Žvalgų g.
72.95,2007,Brick,Fully equipped,2,Central thermostat,3,3,0,155000,Klaipėda,Senamiestis,S. Šimkaus g.
14.73,1940,Brick,Fully equipped,2,Gas,2,1,2007,39771,Vilnius,Žvėrynas,Latvių g.
14.73,1940,Brick,Fully equipped,2,Gas,3,1,2007,39771,Vilnius,Žvėrynas,Latvių g.
66.47,1980,Block house,Fully equipped,5,Central,5,3,0,74000,Vilnius,Šeškinė,Musninkų g.
56.4,2009,Brick,Fully equipped,2,Central thermostat,9,2,0,105000,Vilnius,Pašilaičiai,Perkūnkiemio g.
321,2018,Monolithic,Partial decoration,5,Gas,5,3,0,963000,Vilnius,Žvėrynas,Liepyno g.
65.8,2017,Brick,Fully equipped,3,Central,3,3,0,199000,Palanga,None,Vytauto g.
65.8,2017,Brick,Fully equipped,3,Central thermostat,3,3,0,199000,Palanga,None,Vytauto g.
65,2021,Brick,Partial decoration,5,Central thermostat,9,3,0,83000,Vilnius,Justiniškės,Rygos g.
46.19,1959,Block house,Fully equipped,5,Central,5,2,0,77000,Vilnius,Naujamiestis,Naugarduko g.
199,2001,Brick,Fully equipped,2,Gas,2,4,0,425000,Vilnius,Senamiestis,Mindaugo g.
155,2007,Brick,Fully equipped,1,Gas,2,4,0,590000,Palanga,None,Kęstučio g.
47,2020,Brick,Fully equipped,5,Central thermostat,6,2,0,89000,Vilnius,Justiniškės,Rygos g.
71,2021,Brick,Partial decoration,7,Central thermostat,9,3,0,77000,Vilnius,Pašilaičiai,Leičių g.
71,2020,Brick,Partial decoration,7,Central thermostat,9,3,0,77000,Vilnius,Pašilaičiai,Leičių g.
53.77,2016,Block house,Partial decoration,2,Central thermostat,4,2,0,67000,Vilnius,Antakalnis,Duburio g.
71,2020,Brick,Partial decoration,5,Central thermostat,9,3,0,85000,Vilnius,Justiniškės,Rygos g.
71.53,1972,Brick,Fully equipped,5,Central,5,4,0,72000,Kaunas,Vilijampolė,Raudondvario pl.
37.68,2021,Brick,Partial decoration,1,Gas,3,2,0,78000,Vilnius,Pilaitė,Gilužio g.
57,1992,Block house,Fully equipped,8,Central thermostat,9,2,2010,69000,Klaipėda,Centras,Ryšininkų g.
